date,country_code,device,sessions,age_checks_started,age_checks_passed,free_signups,activated_users,paywall_viewers,checkout_starts,new_paid_subscribers
2026-03-09,IN,Mobile web,6384,0,0,455,297,180,3,2
2026-03-09,IN,Desktop web,1842,0,0,168,120,55,2,1
2026-03-09,IN,Tablet web,294,0,0,21,16,8,0,0
2026-03-09,ROW,Mobile web,26740,0,0,1715,1157,710,42,28
2026-03-09,ROW,Desktop web,6666,0,0,524,332,227,28,16
2026-03-09,ROW,Tablet web,761,0,0,55,37,15,0,0
2026-03-10,US,Mobile web,26978,0,0,2825,1868,1065,231,138
2026-03-10,US,Desktop web,7829,0,0,894,625,357,84,50
2026-03-10,US,Tablet web,929,0,0,88,55,31,3,2
2026-03-10,GB,Mobile web,5229,613,478,478,328,194,47,29
2026-03-10,GB,Desktop web,1308,212,165,165,118,63,16,10
2026-03-10,GB,Tablet web,209,26,20,20,15,10,0,0
2026-03-10,DE,Mobile web,5824,0,0,667,452,273,49,32
2026-03-10,DE,Desktop web,1892,0,0,189,128,70,30,19
2026-03-10,DE,Tablet web,179,0,0,20,14,11,2,1
2026-03-10,FR,Mobile web,7026,0,0,703,488,282,36,21
2026-03-10,FR,Desktop web,1891,0,0,211,140,84,19,12
2026-03-10,FR,Tablet web,248,0,0,25,21,7,3,2
2026-03-10,CA,Mobile web,4126,0,0,366,254,139,13,9
2026-03-10,CA,Desktop web,1104,0,0,131,92,49,9,6
2026-03-10,CA,Tablet web,177,0,0,18,8,6,0,0
2026-03-10,AU,Mobile web,3286,0,0,330,233,121,24,14
2026-03-10,AU,Desktop web,1049,0,0,113,66,48,3,2
2026-03-10,AU,Tablet web,140,0,0,15,9,6,0,0
2026-03-10,NL,Mobile web,1989,0,0,190,135,81,11,7
2026-03-10,NL,Desktop web,546,0,0,65,42,18,8,5
2026-03-10,NL,Tablet web,70,0,0,8,4,2,3,2
2026-03-10,CH,Mobile web,1304,0,0,129,88,56,7,5
2026-03-10,CH,Desktop web,280,0,0,33,24,17,5,3
2026-03-10,CH,Tablet web,19,0,0,2,1,2,0,0
2026-03-10,SE,Mobile web,1143,0,0,121,83,45,5,3
2026-03-10,SE,Desktop web,280,0,0,32,26,14,5,3
2026-03-10,SE,Tablet web,40,0,0,4,3,2,0,0
2026-03-10,ES,Mobile web,4543,0,0,385,270,158,12,7
2026-03-10,ES,Desktop web,972,0,0,96,62,36,7,4
2026-03-10,ES,Tablet web,156,0,0,15,10,6,0,0
2026-03-10,IT,Mobile web,4408,0,0,372,255,166,12,7
2026-03-10,IT,Desktop web,1064,0,0,116,82,44,19,11
2026-03-10,IT,Tablet web,79,0,0,7,4,3,2,1
2026-03-10,PL,Mobile web,2614,0,0,231,149,92,17,10
2026-03-10,PL,Desktop web,769,0,0,81,53,35,3,2
2026-03-10,PL,Tablet web,86,0,0,9,4,2,0,0
2026-03-10,JP,Mobile web,2472,0,0,238,164,93,5,3
2026-03-10,JP,Desktop web,373,0,0,44,32,16,6,4
2026-03-10,JP,Tablet web,38,0,0,4,3,1,0,0
2026-03-10,BR,Mobile web,10650,0,0,723,480,318,26,16
2026-03-10,BR,Desktop web,2907,0,0,233,161,98,4,3
2026-03-10,BR,Tablet web,341,0,0,24,20,13,0,0
2026-03-10,MX,Mobile web,7537,0,0,536,368,200,21,12
2026-03-10,MX,Desktop web,2029,0,0,177,125,69,0,0
2026-03-10,MX,Tablet web,321,0,0,24,13,10,0,0
2026-03-10,IN,Mobile web,6399,0,0,440,292,172,15,9
2026-03-10,IN,Desktop web,1885,0,0,156,97,60,2,1
2026-03-10,IN,Tablet web,207,0,0,15,9,5,0,0
2026-03-10,ROW,Mobile web,25978,0,0,1716,1198,691,64,43
2026-03-10,ROW,Desktop web,5514,0,0,468,303,183,15,9
2026-03-10,ROW,Tablet web,612,0,0,48,32,21,2,1
2026-03-11,US,Mobile web,26832,0,0,2792,1921,1104,206,109
2026-03-11,US,Desktop web,6903,0,0,798,524,317,60,40
2026-03-11,US,Tablet web,897,0,0,91,60,32,9,6
2026-03-11,GB,Mobile web,4892,638,498,498,341,200,22,14
2026-03-11,GB,Desktop web,1180,194,151,151,100,72,19,11
2026-03-11,GB,Tablet web,148,21,16,16,11,9,2,1
2026-03-11,DE,Mobile web,6620,0,0,627,427,242,35,21
2026-03-11,DE,Desktop web,1312,0,0,170,111,73,11,7
2026-03-11,DE,Tablet web,241,0,0,27,18,13,2,1
2026-03-11,FR,Mobile web,7151,0,0,686,457,272,44,28
2026-03-11,FR,Desktop web,1963,0,0,225,144,95,37,22
2026-03-11,FR,Tablet web,204,0,0,25,15,11,3,2
2026-03-11,CA,Mobile web,4341,0,0,390,262,147,29,18
2026-03-11,CA,Desktop web,949,0,0,107,66,47,2,1
2026-03-11,CA,Tablet web,96,0,0,11,7,3,0,0
2026-03-11,AU,Mobile web,3003,0,0,320,215,132,17,10
2026-03-11,AU,Desktop web,903,0,0,110,71,49,15,9
2026-03-11,AU,Tablet web,63,0,0,7,5,2,0,0
2026-03-11,NL,Mobile web,2242,0,0,220,141,88,14,9
2026-03-11,NL,Desktop web,436,0,0,48,33,19,5,3
2026-03-11,NL,Tablet web,68,0,0,7,5,5,0,0
2026-03-11,CH,Mobile web,1424,0,0,129,83,46,6,4
2026-03-11,CH,Desktop web,243,0,0,28,17,10,2,1
2026-03-11,CH,Tablet web,28,0,0,3,1,2,0,0
2026-03-11,SE,Mobile web,1261,0,0,117,82,51,6,4
2026-03-11,SE,Desktop web,254,0,0,30,20,7,0,0
2026-03-11,SE,Tablet web,29,0,0,3,3,2,0,0
2026-03-11,ES,Mobile web,3787,0,0,321,226,131,16,10
2026-03-11,ES,Desktop web,1099,0,0,118,82,51,6,4
2026-03-11,ES,Tablet web,131,0,0,12,9,5,2,1
2026-03-11,IT,Mobile web,4083,0,0,340,238,141,17,11
2026-03-11,IT,Desktop web,987,0,0,110,79,46,6,4
2026-03-11,IT,Tablet web,135,0,0,13,11,5,0,0
2026-03-11,PL,Mobile web,2542,0,0,205,133,80,8,5
2026-03-11,PL,Desktop web,647,0,0,71,52,33,9,6
2026-03-11,PL,Tablet web,131,0,0,12,7,3,0,0
2026-03-11,JP,Mobile web,2117,0,0,208,143,92,13,8
2026-03-11,JP,Desktop web,704,0,0,72,46,31,5,3
2026-03-11,JP,Tablet web,90,0,0,8,5,2,0,0
2026-03-11,BR,Mobile web,8952,0,0,670,460,272,29,20
2026-03-11,BR,Desktop web,2747,0,0,216,145,87,8,5
2026-03-11,BR,Tablet web,355,0,0,27,17,10,0,0
2026-03-11,MX,Mobile web,8335,0,0,556,376,217,12,7
2026-03-11,MX,Desktop web,1690,0,0,163,112,55,9,5
2026-03-11,MX,Tablet web,319,0,0,24,17,10,0,0
2026-03-11,IN,Mobile web,7541,0,0,514,343,205,15,9
2026-03-11,IN,Desktop web,1456,0,0,115,84,46,5,3
2026-03-11,IN,Tablet web,175,0,0,14,12,6,2,1
2026-03-11,ROW,Mobile web,21927,0,0,1614,1121,631,55,33
2026-03-11,ROW,Desktop web,5738,0,0,476,323,184,16,10
2026-03-11,ROW,Tablet web,597,0,0,47,32,22,3,2
2026-03-12,US,Mobile web,29997,0,0,2806,1935,1148,166,107
2026-03-12,US,Desktop web,7612,0,0,812,560,313,69,43
2026-03-12,US,Tablet web,946,0,0,95,66,32,12,7
2026-03-12,GB,Mobile web,4038,554,432,432,286,176,29,18
2026-03-12,GB,Desktop web,1332,196,153,153,105,59,3,2
2026-03-12,GB,Tablet web,205,28,22,22,12,12,3,2
2026-03-12,DE,Mobile web,5932,0,0,659,454,250,40,24
2026-03-12,DE,Desktop web,1595,0,0,193,129,78,6,4
2026-03-12,DE,Tablet web,155,0,0,15,10,5,2,1
2026-03-12,FR,Mobile web,6246,0,0,692,470,260,40,24
2026-03-12,FR,Desktop web,1901,0,0,221,150,87,18,12
2026-03-12,FR,Tablet web,232,0,0,25,14,10,0,0
2026-03-12,CA,Mobile web,3845,0,0,381,256,147,27,18
2026-03-12,CA,Desktop web,898,0,0,101,69,36,10,6
2026-03-12,CA,Tablet web,66,0,0,7,5,2,0,0
2026-03-12,AU,Mobile web,3227,0,0,320,218,117,23,14
2026-03-12,AU,Desktop web,821,0,0,91,69,40,8,5
2026-03-12,AU,Tablet web,113,0,0,12,10,6,0,0
2026-03-12,NL,Mobile web,2173,0,0,211,136,90,8,5
2026-03-12,NL,Desktop web,559,0,0,66,50,26,1,1
2026-03-12,NL,Tablet web,54,0,0,6,3,5,0,0
2026-03-12,CH,Mobile web,1283,0,0,129,89,40,5,3
2026-03-12,CH,Desktop web,290,0,0,35,27,11,7,4
2026-03-12,CH,Tablet web,57,0,0,6,3,1,0,0
2026-03-12,SE,Mobile web,1230,0,0,131,86,53,7,4
2026-03-12,SE,Desktop web,307,0,0,34,27,16,5,3
2026-03-12,SE,Tablet web,81,0,0,8,5,2,2,1
2026-03-12,ES,Mobile web,4235,0,0,376,251,132,31,19
2026-03-12,ES,Desktop web,869,0,0,94,54,45,4,2
2026-03-12,ES,Tablet web,183,0,0,16,10,3,0,0
2026-03-12,IT,Mobile web,3860,0,0,317,197,129,25,15
2026-03-12,IT,Desktop web,905,0,0,91,59,37,6,4
2026-03-12,IT,Tablet web,147,0,0,13,9,6,2,1
2026-03-12,PL,Mobile web,2287,0,0,219,150,81,12,7
2026-03-12,PL,Desktop web,559,0,0,61,37,19,2,1
2026-03-12,PL,Tablet web,84,0,0,8,5,3,0,0
2026-03-12,JP,Mobile web,2161,0,0,205,137,86,11,6
2026-03-12,JP,Desktop web,547,0,0,59,40,18,6,4
2026-03-12,JP,Tablet web,66,0,0,6,3,3,0,0
2026-03-12,BR,Mobile web,10442,0,0,705,465,271,32,19
2026-03-12,BR,Desktop web,2389,0,0,202,116,81,7,4
2026-03-12,BR,Tablet web,344,0,0,25,18,9,0,0
2026-03-12,MX,Mobile web,8283,0,0,541,352,199,10,6
2026-03-12,MX,Desktop web,1997,0,0,173,115,64,2,1
2026-03-12,MX,Tablet web,304,0,0,22,16,9,0,0
2026-03-12,IN,Mobile web,5772,0,0,489,323,194,11,7
2026-03-12,IN,Desktop web,1500,0,0,133,81,53,3,2
2026-03-12,IN,Tablet web,214,0,0,17,11,8,0,0
2026-03-12,ROW,Mobile web,21141,0,0,1568,1085,673,41,25
2026-03-12,ROW,Desktop web,5622,0,0,485,326,178,7,5
2026-03-12,ROW,Tablet web,625,0,0,44,29,19,1,1
2026-03-13,US,Mobile web,32802,0,0,3075,2103,1160,205,122
2026-03-13,US,Desktop web,8335,0,0,964,675,371,52,30
2026-03-13,US,Tablet web,950,0,0,105,71,38,15,9
2026-03-13,GB,Mobile web,5357,669,522,522,363,203,36,23
2026-03-13,GB,Desktop web,1232,196,153,153,98,49,6,4
2026-03-13,GB,Tablet web,129,18,14,14,12,5,0,0
2026-03-13,DE,Mobile web,7241,0,0,723,481,275,53,35
2026-03-13,DE,Desktop web,1594,0,0,199,135,77,14,9
2026-03-13,DE,Tablet web,236,0,0,24,15,8,2,1
2026-03-13,FR,Mobile web,8392,0,0,749,520,295,45,29
2026-03-13,FR,Desktop web,1869,0,0,219,154,83,22,14
2026-03-13,FR,Tablet web,337,0,0,33,19,8,3,2
2026-03-13,CA,Mobile web,4398,0,0,434,299,185,41,23
2026-03-13,CA,Desktop web,968,0,0,119,64,51,6,4
2026-03-13,CA,Tablet web,153,0,0,15,8,4,0,0
2026-03-13,AU,Mobile web,3419,0,0,374,241,154,37,23
2026-03-13,AU,Desktop web,878,0,0,117,72,47,11,7
2026-03-13,AU,Tablet web,121,0,0,12,11,5,2,1
2026-03-13,NL,Mobile web,2329,0,0,234,150,103,8,5
2026-03-13,NL,Desktop web,981,0,0,108,74,44,11,7
2026-03-13,NL,Tablet web,37,0,0,4,3,2,0,0
2026-03-13,CH,Mobile web,1529,0,0,140,96,61,8,5
2026-03-13,CH,Desktop web,367,0,0,42,28,7,5,3
2026-03-13,CH,Tablet web,44,0,0,5,4,0,2,1
2026-03-13,SE,Mobile web,1393,0,0,137,96,62,11,7
2026-03-13,SE,Desktop web,362,0,0,42,29,17,8,5
2026-03-13,SE,Tablet web,28,0,0,3,2,2,0,0
2026-03-13,ES,Mobile web,4544,0,0,410,256,163,20,12
2026-03-13,ES,Desktop web,1142,0,0,107,64,38,7,4
2026-03-13,ES,Tablet web,158,0,0,14,12,4,0,0
2026-03-13,IT,Mobile web,4037,0,0,381,257,151,31,18
2026-03-13,IT,Desktop web,1267,0,0,128,85,53,3,2
2026-03-13,IT,Tablet web,221,0,0,19,7,9,0,0
2026-03-13,PL,Mobile web,2467,0,0,259,186,112,17,11
2026-03-13,PL,Desktop web,682,0,0,76,56,18,5,3
2026-03-13,PL,Tablet web,140,0,0,14,10,6,5,3
2026-03-13,JP,Mobile web,2582,0,0,229,154,85,12,7
2026-03-13,JP,Desktop web,530,0,0,58,36,24,3,2
2026-03-13,JP,Tablet web,119,0,0,11,10,4,2,1
2026-03-13,BR,Mobile web,11239,0,0,838,564,333,14,8
2026-03-13,BR,Desktop web,3076,0,0,246,163,97,3,2
2026-03-13,BR,Tablet web,317,0,0,26,13,11,0,0
2026-03-13,MX,Mobile web,8749,0,0,626,418,225,17,11
2026-03-13,MX,Desktop web,2150,0,0,183,135,68,8,5
2026-03-13,MX,Tablet web,277,0,0,21,13,10,0,0
2026-03-13,IN,Mobile web,8040,0,0,532,367,211,20,12
2026-03-13,IN,Desktop web,2007,0,0,151,103,58,6,4
2026-03-13,IN,Tablet web,197,0,0,16,9,5,0,0
2026-03-13,ROW,Mobile web,28851,0,0,1809,1197,673,43,25
2026-03-13,ROW,Desktop web,7263,0,0,544,356,231,11,7
2026-03-13,ROW,Tablet web,1028,0,0,79,55,34,2,1
2026-03-14,US,Mobile web,32643,0,0,3224,2181,1219,181,113
2026-03-14,US,Desktop web,9031,0,0,1057,713,440,67,43
2026-03-14,US,Tablet web,990,0,0,108,69,32,7,4
2026-03-14,GB,Mobile web,5112,721,562,562,404,219,34,23
2026-03-14,GB,Desktop web,1481,208,162,162,110,55,13,8
2026-03-14,GB,Tablet web,157,23,18,18,13,5,0,0
2026-03-14,DE,Mobile web,7481,0,0,712,474,279,59,36
2026-03-14,DE,Desktop web,2260,0,0,230,146,88,21,14
2026-03-14,DE,Tablet web,280,0,0,29,20,12,2,1
2026-03-14,FR,Mobile web,8199,0,0,865,585,334,78,49
2026-03-14,FR,Desktop web,2349,0,0,263,189,96,23,14
2026-03-14,FR,Tablet web,274,0,0,30,17,10,3,2
2026-03-14,CA,Mobile web,4628,0,0,444,310,170,40,24
2026-03-14,CA,Desktop web,1269,0,0,136,87,61,6,4
2026-03-14,CA,Tablet web,177,0,0,18,8,5,0,0
2026-03-14,AU,Mobile web,4189,0,0,399,279,164,33,21
2026-03-14,AU,Desktop web,974,0,0,104,69,35,10,6
2026-03-14,AU,Tablet web,82,0,0,9,6,2,2,1
2026-03-14,NL,Mobile web,2183,0,0,233,156,76,17,11
2026-03-14,NL,Desktop web,616,0,0,66,44,28,9,5
2026-03-14,NL,Tablet web,67,0,0,7,6,0,0,0
2026-03-14,CH,Mobile web,1485,0,0,146,96,51,10,6
2026-03-14,CH,Desktop web,361,0,0,41,27,12,4,3
2026-03-14,CH,Tablet web,61,0,0,6,6,3,0,0
2026-03-14,SE,Mobile web,1431,0,0,144,94,63,3,2
2026-03-14,SE,Desktop web,339,0,0,43,27,19,3,2
2026-03-14,SE,Tablet web,69,0,0,7,4,3,0,0
2026-03-14,ES,Mobile web,4312,0,0,387,250,146,14,9
2026-03-14,ES,Desktop web,1082,0,0,117,82,46,10,6
2026-03-14,ES,Tablet web,201,0,0,17,15,9,3,2
2026-03-14,IT,Mobile web,4196,0,0,389,271,169,18,11
2026-03-14,IT,Desktop web,1364,0,0,133,88,52,7,4
2026-03-14,IT,Tablet web,169,0,0,18,16,7,0,0
2026-03-14,PL,Mobile web,2767,0,0,262,182,98,23,13
2026-03-14,PL,Desktop web,818,0,0,86,53,37,7,4
2026-03-14,PL,Tablet web,63,0,0,6,5,5,2,1
2026-03-14,JP,Mobile web,2644,0,0,257,175,103,7,4
2026-03-14,JP,Desktop web,710,0,0,84,59,42,8,5
2026-03-14,JP,Tablet web,84,0,0,8,6,2,0,0
2026-03-14,BR,Mobile web,12385,0,0,832,548,310,18,11
2026-03-14,BR,Desktop web,2747,0,0,236,153,100,3,2
2026-03-14,BR,Tablet web,452,0,0,32,22,15,0,0
2026-03-14,MX,Mobile web,9025,0,0,640,413,235,18,11
2026-03-14,MX,Desktop web,2138,0,0,187,134,68,6,4
2026-03-14,MX,Tablet web,290,0,0,22,16,12,0,0
2026-03-14,IN,Mobile web,7708,0,0,542,375,201,10,7
2026-03-14,IN,Desktop web,1725,0,0,148,101,57,7,4
2026-03-14,IN,Tablet web,189,0,0,15,11,5,0,0
2026-03-14,ROW,Mobile web,23351,0,0,1833,1243,706,61,37
2026-03-14,ROW,Desktop web,6398,0,0,570,403,224,12,8
2026-03-14,ROW,Tablet web,610,0,0,48,32,15,0,0
2026-03-15,US,Mobile web,33580,0,0,3276,2239,1240,248,152
2026-03-15,US,Desktop web,7552,0,0,995,680,379,87,58
2026-03-15,US,Tablet web,945,0,0,99,66,35,17,11
2026-03-15,GB,Mobile web,6002,747,583,583,378,241,49,29
2026-03-15,GB,Desktop web,1406,208,162,162,116,71,13,7
2026-03-15,GB,Tablet web,207,31,24,24,22,8,0,0
2026-03-15,DE,Mobile web,7437,0,0,782,535,290,39,23
2026-03-15,DE,Desktop web,2179,0,0,244,166,103,20,12
2026-03-15,DE,Tablet web,190,0,0,20,15,8,0,0
2026-03-15,FR,Mobile web,9150,0,0,882,589,349,51,33
2026-03-15,FR,Desktop web,2671,0,0,294,214,100,14,8
2026-03-15,FR,Tablet web,336,0,0,32,27,10,2,1
2026-03-15,CA,Mobile web,4789,0,0,484,303,180,28,20
2026-03-15,CA,Desktop web,1269,0,0,145,105,53,15,9
2026-03-15,CA,Tablet web,183,0,0,20,13,6,5,3
2026-03-15,AU,Mobile web,3076,0,0,332,220,128,18,11
2026-03-15,AU,Desktop web,1009,0,0,125,85,49,9,6
2026-03-15,AU,Tablet web,116,0,0,12,7,6,0,0
2026-03-15,NL,Mobile web,2439,0,0,240,165,91,10,6
2026-03-15,NL,Desktop web,652,0,0,72,50,20,10,6
2026-03-15,NL,Tablet web,40,0,0,4,2,1,3,2
2026-03-15,CH,Mobile web,1538,0,0,150,100,59,10,6
2026-03-15,CH,Desktop web,343,0,0,40,28,13,7,4
2026-03-15,CH,Tablet web,118,0,0,12,6,6,0,0
2026-03-15,SE,Mobile web,1444,0,0,151,104,55,6,4
2026-03-15,SE,Desktop web,352,0,0,45,36,19,3,2
2026-03-15,SE,Tablet web,49,0,0,5,2,1,0,0
2026-03-15,ES,Mobile web,4509,0,0,397,281,164,22,13
2026-03-15,ES,Desktop web,1081,0,0,118,80,51,5,3
2026-03-15,ES,Tablet web,168,0,0,16,9,7,0,0
2026-03-15,IT,Mobile web,4061,0,0,379,257,136,18,10
2026-03-15,IT,Desktop web,1190,0,0,120,84,42,3,2
2026-03-15,IT,Tablet web,183,0,0,16,6,6,0,0
2026-03-15,PL,Mobile web,2964,0,0,274,178,106,19,12
2026-03-15,PL,Desktop web,812,0,0,83,56,38,8,5
2026-03-15,PL,Tablet web,92,0,0,9,6,4,0,0
2026-03-15,JP,Mobile web,2723,0,0,254,167,108,7,4
2026-03-15,JP,Desktop web,655,0,0,69,52,32,6,4
2026-03-15,JP,Tablet web,66,0,0,6,3,0,0,0
2026-03-15,BR,Mobile web,12360,0,0,852,587,371,23,15
2026-03-15,BR,Desktop web,3089,0,0,269,178,108,17,10
2026-03-15,BR,Tablet web,263,0,0,21,15,6,2,1
2026-03-15,MX,Mobile web,9451,0,0,658,439,276,20,12
2026-03-15,MX,Desktop web,2210,0,0,193,136,82,5,3
2026-03-15,MX,Tablet web,205,0,0,15,12,7,0,0
2026-03-15,IN,Mobile web,6832,0,0,512,339,194,22,13
2026-03-15,IN,Desktop web,2046,0,0,179,118,74,5,3
2026-03-15,IN,Tablet web,157,0,0,13,8,4,0,0
2026-03-15,ROW,Mobile web,25395,0,0,1940,1304,770,41,27
2026-03-15,ROW,Desktop web,7340,0,0,595,421,237,21,13
2026-03-15,ROW,Tablet web,1055,0,0,73,49,33,0,0
2026-03-16,US,Mobile web,29736,0,0,2929,2020,1162,190,117
2026-03-16,US,Desktop web,7100,0,0,855,570,324,80,48
2026-03-16,US,Tablet web,742,0,0,84,62,35,6,4
2026-03-16,GB,Mobile web,5016,686,535,535,366,215,33,21
2026-03-16,GB,Desktop web,1266,191,149,149,100,57,16,10
2026-03-16,GB,Tablet web,121,17,13,13,11,4,0,0
2026-03-16,DE,Mobile web,7447,0,0,686,464,281,46,29
2026-03-16,DE,Desktop web,1689,0,0,198,137,91,20,12
2026-03-16,DE,Tablet web,247,0,0,27,15,13,2,1
2026-03-16,FR,Mobile web,7152,0,0,757,527,309,52,33
2026-03-16,FR,Desktop web,2006,0,0,229,151,69,22,13
2026-03-16,FR,Tablet web,244,0,0,27,21,7,2,1
2026-03-16,CA,Mobile web,4134,0,0,421,292,162,35,22
2026-03-16,CA,Desktop web,996,0,0,113,77,38,23,14
2026-03-16,CA,Tablet web,116,0,0,12,5,6,2,1
2026-03-16,AU,Mobile web,3079,0,0,342,236,134,33,20
2026-03-16,AU,Desktop web,906,0,0,104,78,33,11,7
2026-03-16,AU,Tablet web,134,0,0,13,9,8,3,2
2026-03-16,NL,Mobile web,1935,0,0,201,134,85,13,8
2026-03-16,NL,Desktop web,580,0,0,65,36,22,5,3
2026-03-16,NL,Tablet web,75,0,0,7,4,3,2,1
2026-03-16,CH,Mobile web,1347,0,0,125,92,50,9,6
2026-03-16,CH,Desktop web,315,0,0,34,27,16,3,2
2026-03-16,CH,Tablet web,30,0,0,3,3,0,0,0
2026-03-16,SE,Mobile web,1141,0,0,116,72,45,16,10
2026-03-16,SE,Desktop web,330,0,0,37,28,12,2,1
2026-03-16,SE,Tablet web,38,0,0,4,3,1,2,1
2026-03-16,ES,Mobile web,4069,0,0,380,239,136,23,14
2026-03-16,ES,Desktop web,1019,0,0,107,74,45,2,1
2026-03-16,ES,Tablet web,83,0,0,8,4,3,0,0
2026-03-16,IT,Mobile web,4006,0,0,344,212,129,14,9
2026-03-16,IT,Desktop web,860,0,0,95,68,42,5,3
2026-03-16,IT,Tablet web,144,0,0,14,11,5,0,0
2026-03-16,PL,Mobile web,2753,0,0,250,168,110,17,10
2026-03-16,PL,Desktop web,666,0,0,65,42,25,6,4
2026-03-16,PL,Tablet web,91,0,0,9,7,3,0,0
2026-03-16,JP,Mobile web,2446,0,0,219,157,83,9,5
2026-03-16,JP,Desktop web,605,0,0,64,40,23,4,2
2026-03-16,JP,Tablet web,132,0,0,13,8,7,0,0
2026-03-16,BR,Mobile web,10806,0,0,757,491,300,29,17
2026-03-16,BR,Desktop web,2735,0,0,235,159,92,14,9
2026-03-16,BR,Tablet web,396,0,0,28,19,10,0,0
2026-03-16,MX,Mobile web,7619,0,0,598,400,218,14,9
2026-03-16,MX,Desktop web,2278,0,0,180,121,69,6,4
2026-03-16,MX,Tablet web,213,0,0,17,13,7,0,0
2026-03-16,IN,Mobile web,6445,0,0,482,340,199,13,8
2026-03-16,IN,Desktop web,1869,0,0,146,103,60,9,6
2026-03-16,IN,Tablet web,249,0,0,18,12,6,0,0
2026-03-16,ROW,Mobile web,22373,0,0,1693,1172,664,63,39
2026-03-16,ROW,Desktop web,5909,0,0,515,343,191,21,13
2026-03-16,ROW,Tablet web,698,0,0,58,38,26,1,1
2026-03-17,US,Mobile web,28512,0,0,2838,1928,1107,194,109
2026-03-17,US,Desktop web,7118,0,0,812,549,338,59,38
2026-03-17,US,Tablet web,1072,0,0,110,72,50,5,3
2026-03-17,GB,Mobile web,4907,591,461,461,305,179,41,26
2026-03-17,GB,Desktop web,1211,177,138,138,101,54,12,8
2026-03-17,GB,Tablet web,144,19,15,15,10,6,3,2
2026-03-17,DE,Mobile web,5811,0,0,632,422,259,53,33
2026-03-17,DE,Desktop web,1424,0,0,167,114,52,15,10
2026-03-17,DE,Tablet web,199,0,0,22,14,10,2,1
2026-03-17,FR,Mobile web,6938,0,0,708,477,267,57,38
2026-03-17,FR,Desktop web,1962,0,0,204,142,73,21,13
2026-03-17,FR,Tablet web,246,0,0,25,19,11,3,2
2026-03-17,CA,Mobile web,3732,0,0,362,238,145,23,15
2026-03-17,CA,Desktop web,1080,0,0,122,85,49,8,5
2026-03-17,CA,Tablet web,117,0,0,12,8,1,0,0
2026-03-17,AU,Mobile web,2996,0,0,313,227,150,25,15
2026-03-17,AU,Desktop web,1012,0,0,114,80,49,19,11
2026-03-17,AU,Tablet web,60,0,0,7,5,3,2,1
2026-03-17,NL,Mobile web,1936,0,0,201,134,89,21,12
2026-03-17,NL,Desktop web,602,0,0,68,49,26,5,3
2026-03-17,NL,Tablet web,80,0,0,8,4,3,2,1
2026-03-17,CH,Mobile web,1286,0,0,125,82,47,3,2
2026-03-17,CH,Desktop web,337,0,0,40,22,12,2,1
2026-03-17,CH,Tablet web,54,0,0,5,5,4,0,0
2026-03-17,SE,Mobile web,1018,0,0,108,82,35,11,7
2026-03-17,SE,Desktop web,334,0,0,40,31,18,5,3
2026-03-17,SE,Tablet web,10,0,0,1,1,1,0,0
2026-03-17,ES,Mobile web,3839,0,0,348,235,138,16,9
2026-03-17,ES,Desktop web,1029,0,0,112,76,55,12,7
2026-03-17,ES,Tablet web,152,0,0,14,8,4,0,0
2026-03-17,IT,Mobile web,3674,0,0,353,253,145,12,7
2026-03-17,IT,Desktop web,816,0,0,91,57,35,8,5
2026-03-17,IT,Tablet web,109,0,0,11,6,4,2,1
2026-03-17,PL,Mobile web,2762,0,0,252,150,95,13,8
2026-03-17,PL,Desktop web,602,0,0,68,44,31,3,2
2026-03-17,PL,Tablet web,109,0,0,10,5,2,0,0
2026-03-17,JP,Mobile web,2987,0,0,236,148,97,10,7
2026-03-17,JP,Desktop web,520,0,0,58,44,24,3,2
2026-03-17,JP,Tablet web,51,0,0,5,4,0,0,0
2026-03-17,BR,Mobile web,9953,0,0,667,479,270,36,20
2026-03-17,BR,Desktop web,2697,0,0,229,155,85,9,5
2026-03-17,BR,Tablet web,220,0,0,17,10,11,0,0
2026-03-17,MX,Mobile web,6829,0,0,508,344,200,11,7
2026-03-17,MX,Desktop web,1941,0,0,172,106,72,3,2
2026-03-17,MX,Tablet web,267,0,0,21,12,9,0,0
2026-03-17,IN,Mobile web,6613,0,0,500,356,202,11,7
2026-03-17,IN,Desktop web,1866,0,0,149,100,48,7,4
2026-03-17,IN,Tablet web,167,0,0,13,10,8,0,0
2026-03-17,ROW,Mobile web,21524,0,0,1591,1108,595,46,27
2026-03-17,ROW,Desktop web,6590,0,0,505,344,182,10,6
2026-03-17,ROW,Tablet web,792,0,0,58,34,27,2,1
2026-03-18,US,Mobile web,27651,0,0,2731,1810,1133,176,109
2026-03-18,US,Desktop web,6288,0,0,766,510,307,75,45
2026-03-18,US,Tablet web,844,0,0,88,66,43,10,6
2026-03-18,GB,Mobile web,4684,577,450,450,308,180,22,14
2026-03-18,GB,Desktop web,1476,214,167,167,112,71,17,10
2026-03-18,GB,Tablet web,139,18,14,14,11,3,3,2
2026-03-18,DE,Mobile web,5957,0,0,626,433,256,64,41
2026-03-18,DE,Desktop web,1384,0,0,184,121,60,18,11
2026-03-18,DE,Tablet web,251,0,0,27,11,10,2,1
2026-03-18,FR,Mobile web,6838,0,0,665,454,268,62,38
2026-03-18,FR,Desktop web,1709,0,0,209,134,104,19,12
2026-03-18,FR,Tablet web,322,0,0,33,21,9,3,2
