cohort_month,months_since_first_payment,calendar_month,channel_id,first_plan_id,market_tier,cohort_size,active_subscribers,mrr_usd,net_revenue_usd,cum_net_revenue_usd,retention_rate,cum_net_revenue_per_sub_usd
2026-03,3,2026-06,CH07,P1M,Tier 2,52,22,229.61,417.17,1883.65,0.4231,36.22
2026-03,4,2026-07,CH07,P1M,Tier 2,52,21,208.5,621.66,2505.31,0.4038,48.18
2026-03,5,2026-08,CH07,P1M,Tier 2,52,21,198.68,225.96,2731.27,0.4038,52.52
2026-03,0,2026-03,CH07,P1M,Tier 3,77,77,1001.76,1418.11,1418.11,1.0,18.42
2026-03,1,2026-04,CH07,P1M,Tier 3,77,45,570.71,1079.85,2497.96,0.5844,32.44
2026-03,2,2026-05,CH07,P1M,Tier 3,77,34,417.35,525.28,3023.24,0.4416,39.26
2026-03,3,2026-06,CH07,P1M,Tier 3,77,29,343.58,702.8,3726.05,0.3766,48.39
2026-03,4,2026-07,CH07,P1M,Tier 3,77,28,311.21,652.71,4378.76,0.3636,56.87
2026-03,5,2026-08,CH07,P1M,Tier 3,77,25,249.95,383.71,4762.47,0.3247,61.85
2026-03,0,2026-03,CH07,P3M,Tier 1,116,112,966.96,3712.57,3712.57,0.9655,32.0
2026-03,1,2026-04,CH07,P3M,Tier 1,116,112,963.15,312.09,4024.66,0.9655,34.7
2026-03,2,2026-05,CH07,P3M,Tier 1,116,112,965.72,451.02,4475.68,0.9655,38.58
2026-03,3,2026-06,CH07,P3M,Tier 1,116,71,616.21,2186.32,6662.0,0.6121,57.43
2026-03,4,2026-07,CH07,P3M,Tier 1,116,74,629.69,325.29,6987.3,0.6379,60.24
2026-03,5,2026-08,CH07,P3M,Tier 1,116,76,649.3,232.21,7219.51,0.6552,62.24
2026-03,0,2026-03,CH07,P3M,Tier 2,12,12,101.26,367.76,367.76,1.0,30.65
2026-03,1,2026-04,CH07,P3M,Tier 2,12,12,100.61,77.25,445.0,1.0,37.08
2026-03,2,2026-05,CH07,P3M,Tier 2,12,12,101.03,0.0,445.0,1.0,37.08
2026-03,3,2026-06,CH07,P3M,Tier 2,12,8,72.3,207.0,652.0,0.6667,54.33
2026-03,4,2026-07,CH07,P3M,Tier 2,12,7,59.16,13.46,665.46,0.5833,55.46
2026-03,5,2026-08,CH07,P3M,Tier 2,12,7,59.02,203.48,868.94,0.5833,72.41
2026-03,0,2026-03,CH07,P3M,Tier 3,24,24,201.16,651.1,651.1,1.0,27.13
2026-03,1,2026-04,CH07,P3M,Tier 3,24,24,201.16,0.0,651.1,1.0,27.13
2026-03,2,2026-05,CH07,P3M,Tier 3,24,24,201.16,238.08,889.18,1.0,37.05
2026-03,3,2026-06,CH07,P3M,Tier 3,24,12,100.99,324.51,1213.68,0.5,50.57
2026-03,4,2026-07,CH07,P3M,Tier 3,24,12,100.99,9.51,1223.2,0.5,50.97
2026-03,5,2026-08,CH07,P3M,Tier 3,24,12,100.99,0.0,1223.2,0.5,50.97
2026-03,0,2026-03,CH07,P12M,Tier 1,253,245,938.22,13473.23,13473.23,0.9684,53.25
2026-03,1,2026-04,CH07,P12M,Tier 1,253,245,934.82,1447.47,14920.7,0.9684,58.98
2026-03,2,2026-05,CH07,P12M,Tier 1,253,245,937.2,787.93,15708.63,0.9684,62.09
2026-03,3,2026-06,CH07,P12M,Tier 1,253,245,939.8,1419.69,17128.31,0.9684,67.7
2026-03,4,2026-07,CH07,P12M,Tier 1,253,245,942.28,1050.82,18179.13,0.9684,71.85
2026-03,5,2026-08,CH07,P12M,Tier 1,253,245,940.71,1385.43,19564.56,0.9684,77.33
2026-03,0,2026-03,CH07,P12M,Tier 2,34,32,120.54,1790.47,1790.47,0.9412,52.66
2026-03,1,2026-04,CH07,P12M,Tier 2,34,31,115.81,1.18,1791.65,0.9118,52.7
2026-03,2,2026-05,CH07,P12M,Tier 2,34,31,116.39,46.44,1838.09,0.9118,54.06
2026-03,3,2026-06,CH07,P12M,Tier 2,34,31,117.04,80.12,1918.21,0.9118,56.42
2026-03,4,2026-07,CH07,P12M,Tier 2,34,31,117.69,88.63,2006.85,0.9118,59.02
2026-03,5,2026-08,CH07,P12M,Tier 2,34,31,117.28,282.29,2289.14,0.9118,67.33
2026-03,0,2026-03,CH07,P12M,Tier 3,76,75,278.53,3613.81,3613.81,0.9868,47.55
2026-03,1,2026-04,CH07,P12M,Tier 3,76,75,278.53,104.72,3718.53,0.9868,48.93
2026-03,2,2026-05,CH07,P12M,Tier 3,76,75,278.53,142.84,3861.37,0.9868,50.81
2026-03,3,2026-06,CH07,P12M,Tier 3,76,75,278.53,33.31,3894.69,0.9868,51.25
2026-03,4,2026-07,CH07,P12M,Tier 3,76,75,278.53,111.14,4005.83,0.9868,52.71
2026-03,5,2026-08,CH07,P12M,Tier 3,76,75,278.53,355.14,4360.97,0.9868,57.38
2026-03,0,2026-03,CH09,P1M,Tier 1,253,245,3297.91,4776.27,4776.27,0.9684,18.88
2026-03,1,2026-04,CH09,P1M,Tier 1,253,155,2001.42,3310.41,8086.68,0.6126,31.96
2026-03,2,2026-05,CH09,P1M,Tier 1,253,131,1599.28,2416.68,10503.36,0.5178,41.52
2026-03,3,2026-06,CH09,P1M,Tier 1,253,101,1135.39,1705.27,12208.63,0.3992,48.26
2026-03,4,2026-07,CH09,P1M,Tier 1,253,97,991.98,1962.01,14170.64,0.3834,56.01
2026-03,5,2026-08,CH09,P1M,Tier 1,253,88,828.8,1549.09,15719.73,0.3478,62.13
2026-03,0,2026-03,CH09,P1M,Tier 2,28,27,356.63,834.54,834.54,0.9643,29.8
2026-03,1,2026-04,CH09,P1M,Tier 2,28,10,126.75,143.71,978.25,0.3571,34.94
2026-03,2,2026-05,CH09,P1M,Tier 2,28,10,108.51,371.17,1349.43,0.3571,48.19
2026-03,3,2026-06,CH09,P1M,Tier 2,28,8,77.49,78.83,1428.26,0.2857,51.01
2026-03,4,2026-07,CH09,P1M,Tier 2,28,5,42.09,26.18,1454.44,0.1786,51.94
2026-03,5,2026-08,CH09,P1M,Tier 2,28,5,41.99,83.59,1538.02,0.1786,54.93
2026-03,0,2026-03,CH09,P1M,Tier 3,51,48,621.69,763.55,763.55,0.9412,14.97
2026-03,1,2026-04,CH09,P1M,Tier 3,51,26,328.49,416.51,1180.06,0.5098,23.14
2026-03,2,2026-05,CH09,P1M,Tier 3,51,16,191.19,229.61,1409.67,0.3137,27.64
2026-03,3,2026-06,CH09,P1M,Tier 3,51,11,120.13,128.18,1537.85,0.2157,30.15
2026-03,4,2026-07,CH09,P1M,Tier 3,51,12,100.12,308.77,1846.61,0.2353,36.21
2026-03,5,2026-08,CH09,P1M,Tier 3,51,13,94.39,143.23,1989.85,0.2549,39.02
2026-03,0,2026-03,CH09,P3M,Tier 1,73,73,637.87,2355.28,2355.28,1.0,32.26
2026-03,1,2026-04,CH09,P3M,Tier 1,73,72,626.62,487.86,2843.13,0.9863,38.95
2026-03,2,2026-05,CH09,P3M,Tier 1,73,72,628.45,173.42,3016.56,0.9863,41.32
2026-03,3,2026-06,CH09,P3M,Tier 1,73,38,351.92,1255.17,4271.72,0.5205,58.52
2026-03,4,2026-07,CH09,P3M,Tier 1,73,37,329.93,218.03,4489.75,0.5068,61.5
2026-03,5,2026-08,CH09,P3M,Tier 1,73,37,329.18,133.28,4623.03,0.5068,63.33
2026-03,0,2026-03,CH09,P3M,Tier 2,9,9,77.07,288.65,288.65,1.0,32.07
2026-03,1,2026-04,CH09,P3M,Tier 2,9,9,76.34,0.0,288.65,1.0,32.07
2026-03,2,2026-05,CH09,P3M,Tier 2,9,9,76.8,95.69,384.34,1.0,42.7
2026-03,3,2026-06,CH09,P3M,Tier 2,9,5,38.0,148.62,532.96,0.5556,59.22
2026-03,4,2026-07,CH09,P3M,Tier 2,9,5,38.26,0.0,532.96,0.5556,59.22
2026-03,5,2026-08,CH09,P3M,Tier 2,9,5,38.1,0.0,532.96,0.5556,59.22
2026-03,0,2026-03,CH09,P3M,Tier 3,24,24,200.09,600.27,600.27,1.0,25.01
2026-03,1,2026-04,CH09,P3M,Tier 3,24,24,200.09,9.51,609.78,1.0,25.41
2026-03,2,2026-05,CH09,P3M,Tier 3,24,24,200.09,272.21,881.99,1.0,36.75
2026-03,3,2026-06,CH09,P3M,Tier 3,24,9,70.41,245.43,1127.42,0.375,46.98
2026-03,4,2026-07,CH09,P3M,Tier 3,24,11,82.77,71.29,1198.7,0.4583,49.95
2026-03,5,2026-08,CH09,P3M,Tier 3,24,11,82.77,9.51,1208.22,0.4583,50.34
2026-03,0,2026-03,CH09,P12M,Tier 1,240,230,881.98,11671.52,11671.52,0.9583,48.63
2026-03,1,2026-04,CH09,P12M,Tier 1,240,230,878.76,625.8,12297.32,0.9583,51.24
2026-03,2,2026-05,CH09,P12M,Tier 1,240,230,881.03,330.93,12628.25,0.9583,52.62
2026-03,3,2026-06,CH09,P12M,Tier 1,240,230,883.5,729.1,13357.35,0.9583,55.66
2026-03,4,2026-07,CH09,P12M,Tier 1,240,230,885.85,1017.47,14374.81,0.9583,59.9
2026-03,5,2026-08,CH09,P12M,Tier 1,240,230,884.37,1370.48,15745.29,0.9583,65.61
2026-03,0,2026-03,CH09,P12M,Tier 2,38,36,136.11,1685.71,1685.71,0.9474,44.36
2026-03,1,2026-04,CH09,P12M,Tier 2,38,36,134.99,0.0,1685.71,0.9474,44.36
2026-03,2,2026-05,CH09,P12M,Tier 2,38,36,135.7,9.48,1695.19,0.9474,44.61
2026-03,3,2026-06,CH09,P12M,Tier 2,38,36,136.51,220.19,1915.38,0.9474,50.4
2026-03,4,2026-07,CH09,P12M,Tier 2,38,36,137.32,157.97,2073.35,0.9474,54.56
2026-03,5,2026-08,CH09,P12M,Tier 2,38,36,136.82,48.3,2121.64,0.9474,55.83
2026-03,0,2026-03,CH09,P12M,Tier 3,62,60,220.21,2679.68,2679.68,0.9677,43.22
2026-03,1,2026-04,CH09,P12M,Tier 3,62,60,220.21,82.94,2762.61,0.9677,44.56
2026-03,2,2026-05,CH09,P12M,Tier 3,62,60,220.21,33.31,2795.93,0.9677,45.1
2026-03,3,2026-06,CH09,P12M,Tier 3,62,60,220.21,33.31,2829.24,0.9677,45.63
2026-03,4,2026-07,CH09,P12M,Tier 3,62,60,220.21,92.76,2922.0,0.9677,47.13
2026-03,5,2026-08,CH09,P12M,Tier 3,62,60,220.21,47.6,2969.6,0.9677,47.9
2026-04,0,2026-04,CH01,P1M,Tier 1,1243,1213,16273.07,23293.25,23293.25,0.9759,18.74
2026-04,1,2026-05,CH01,P1M,Tier 1,1243,749,9712.2,15306.23,38599.48,0.6026,31.05
2026-04,2,2026-06,CH01,P1M,Tier 1,1243,584,7208.81,11651.84,50251.32,0.4698,40.43
2026-04,3,2026-07,CH01,P1M,Tier 1,1243,504,5834.05,9718.33,59969.65,0.4055,48.25
2026-04,4,2026-08,CH01,P1M,Tier 1,1243,489,5250.15,9600.01,69569.65,0.3934,55.97
2026-04,0,2026-04,CH01,P1M,Tier 2,177,170,2231.67,3190.43,3190.43,0.9605,18.03
2026-04,1,2026-05,CH01,P1M,Tier 2,177,103,1330.47,2028.6,5219.03,0.5819,29.49
2026-04,2,2026-06,CH01,P1M,Tier 2,177,76,941.15,1220.5,6439.53,0.4294,36.38
2026-04,3,2026-07,CH01,P1M,Tier 2,177,70,828.46,1082.61,7522.14,0.3955,42.5
2026-04,4,2026-08,CH01,P1M,Tier 2,177,71,786.85,1288.7,8810.84,0.4011,49.78
2026-04,0,2026-04,CH01,P1M,Tier 3,292,283,3652.99,4533.95,4533.95,0.9692,15.53
2026-04,1,2026-05,CH01,P1M,Tier 3,292,171,2180.69,2779.45,7313.4,0.5856,25.05
2026-04,2,2026-06,CH01,P1M,Tier 3,292,121,1445.93,2122.52,9435.92,0.4144,32.31
2026-04,3,2026-07,CH01,P1M,Tier 3,292,96,1063.21,1423.59,10859.51,0.3288,37.19
2026-04,4,2026-08,CH01,P1M,Tier 3,292,90,914.01,1215.87,12075.39,0.3082,41.35
2026-04,0,2026-04,CH01,P3M,Tier 1,467,452,3897.41,14010.48,14010.48,0.9679,30.0
2026-04,1,2026-05,CH01,P3M,Tier 1,467,450,3890.74,1081.37,15091.85,0.9636,32.32
2026-04,2,2026-06,CH01,P3M,Tier 1,467,450,3901.92,1554.74,16646.59,0.9636,35.65
2026-04,3,2026-07,CH01,P3M,Tier 1,467,243,2108.7,7284.07,23930.65,0.5203,51.24
2026-04,4,2026-08,CH01,P3M,Tier 1,467,256,2185.22,1444.33,25374.98,0.5482,54.34
2026-04,0,2026-04,CH01,P3M,Tier 2,56,55,464.48,1464.76,1464.76,0.9821,26.16
2026-04,1,2026-05,CH01,P3M,Tier 2,56,55,466.95,28.53,1493.28,0.9821,26.67
2026-04,2,2026-06,CH01,P3M,Tier 2,56,55,469.78,24.08,1517.36,0.9821,27.1
2026-04,3,2026-07,CH01,P3M,Tier 2,56,28,245.7,737.04,2254.4,0.5,40.26
2026-04,4,2026-08,CH01,P3M,Tier 2,56,32,264.88,216.21,2470.61,0.5714,44.12
2026-04,0,2026-04,CH01,P3M,Tier 3,128,126,1037.88,3461.24,3461.24,0.9844,27.04
2026-04,1,2026-05,CH01,P3M,Tier 3,128,126,1037.88,465.66,3926.9,0.9844,30.68
2026-04,2,2026-06,CH01,P3M,Tier 3,128,126,1037.88,103.77,4030.67,0.9844,31.49
2026-04,3,2026-07,CH01,P3M,Tier 3,128,73,617.49,1991.23,6021.9,0.5703,47.05
2026-04,4,2026-08,CH01,P3M,Tier 3,128,80,684.32,558.25,6580.16,0.625,51.41
2026-04,0,2026-04,CH01,P12M,Tier 1,1164,1111,4247.17,57286.25,57286.25,0.9545,49.21
2026-04,1,2026-05,CH01,P12M,Tier 1,1164,1109,4250.78,3352.93,60639.18,0.9527,52.1
2026-04,2,2026-06,CH01,P12M,Tier 1,1164,1109,4262.97,4100.16,64739.34,0.9527,55.62
2026-04,3,2026-07,CH01,P12M,Tier 1,1164,1109,4274.57,4124.03,68863.37,0.9527,59.16
2026-04,4,2026-08,CH01,P12M,Tier 1,1164,1109,4267.25,3133.84,71997.21,0.9527,61.85
2026-04,0,2026-04,CH01,P12M,Tier 2,190,181,678.2,9197.28,9197.28,0.9526,48.41
2026-04,1,2026-05,CH01,P12M,Tier 2,190,180,677.82,570.99,9768.27,0.9474,51.41
2026-04,2,2026-06,CH01,P12M,Tier 2,190,180,681.73,904.19,10672.46,0.9474,56.17
2026-04,3,2026-07,CH01,P12M,Tier 2,190,180,685.63,350.94,11023.4,0.9474,58.02
2026-04,4,2026-08,CH01,P12M,Tier 2,190,180,683.19,187.3,11210.7,0.9474,59.0
2026-04,0,2026-04,CH01,P12M,Tier 3,349,342,1261.07,16526.96,16526.96,0.9799,47.36
2026-04,1,2026-05,CH01,P12M,Tier 3,349,340,1253.83,462.31,16989.27,0.9742,48.68
2026-04,2,2026-06,CH01,P12M,Tier 3,349,340,1253.83,706.06,17695.33,0.9742,50.7
2026-04,3,2026-07,CH01,P12M,Tier 3,349,340,1253.83,1285.85,18981.18,0.9742,54.39
2026-04,4,2026-08,CH01,P12M,Tier 3,349,340,1253.83,807.86,19789.04,0.9742,56.7
2026-04,0,2026-04,CH02,P1M,Tier 1,713,696,9335.06,12292.04,12292.04,0.9762,17.24
2026-04,1,2026-05,CH02,P1M,Tier 1,713,390,5098.11,7469.1,19761.14,0.547,27.72
2026-04,2,2026-06,CH02,P1M,Tier 1,713,295,3665.21,4851.6,24612.73,0.4137,34.52
2026-04,3,2026-07,CH02,P1M,Tier 1,713,252,2964.18,4023.43,28636.17,0.3534,40.16
2026-04,4,2026-08,CH02,P1M,Tier 1,713,249,2640.58,4828.29,33464.45,0.3492,46.93
2026-04,0,2026-04,CH02,P1M,Tier 2,88,86,1129.66,1309.62,1309.62,0.9773,14.88
2026-04,1,2026-05,CH02,P1M,Tier 2,88,50,640.55,734.12,2043.74,0.5682,23.22
2026-04,2,2026-06,CH02,P1M,Tier 2,88,38,475.23,622.01,2665.75,0.4318,30.29
2026-04,3,2026-07,CH02,P1M,Tier 2,88,35,410.12,661.84,3327.6,0.3977,37.81
2026-04,4,2026-08,CH02,P1M,Tier 2,88,25,273.75,298.84,3626.44,0.2841,41.21
2026-04,0,2026-04,CH02,P1M,Tier 3,156,153,1986.44,2410.17,2410.17,0.9808,15.45
2026-04,1,2026-05,CH02,P1M,Tier 3,156,71,917.35,1080.07,3490.24,0.4551,22.37
2026-04,2,2026-06,CH02,P1M,Tier 3,156,52,603.43,1184.03,4674.27,0.3333,29.96
2026-04,3,2026-07,CH02,P1M,Tier 3,156,52,541.17,784.19,5458.46,0.3333,34.99
2026-04,4,2026-08,CH02,P1M,Tier 3,156,50,478.79,744.76,6203.22,0.3205,39.76
2026-04,0,2026-04,CH02,P3M,Tier 1,288,273,2334.49,7916.72,7916.72,0.9479,27.49
2026-04,1,2026-05,CH02,P3M,Tier 1,288,272,2331.44,867.5,8784.21,0.9444,30.5
2026-04,2,2026-06,CH02,P3M,Tier 1,288,272,2337.39,1225.03,10009.24,0.9444,34.75
2026-04,3,2026-07,CH02,P3M,Tier 1,288,147,1251.71,4250.76,14260.0,0.5104,49.51
2026-04,4,2026-08,CH02,P3M,Tier 1,288,150,1260.81,1007.29,15267.29,0.5208,53.01
2026-04,0,2026-04,CH02,P3M,Tier 2,29,29,245.84,761.1,761.1,1.0,26.24
2026-04,1,2026-05,CH02,P3M,Tier 2,29,29,247.24,259.07,1020.17,1.0,35.18
2026-04,2,2026-06,CH02,P3M,Tier 2,29,29,248.83,422.07,1442.24,1.0,49.73
2026-04,3,2026-07,CH02,P3M,Tier 2,29,17,146.4,458.5,1900.74,0.5862,65.54
2026-04,4,2026-08,CH02,P3M,Tier 2,29,20,166.82,129.58,2030.31,0.6897,70.01
2026-04,0,2026-04,CH02,P3M,Tier 3,81,80,660.77,2013.38,2013.38,0.9877,24.86
2026-04,1,2026-05,CH02,P3M,Tier 3,81,80,660.77,19.03,2032.41,0.9877,25.09
2026-04,2,2026-06,CH02,P3M,Tier 3,81,80,660.77,27.64,2060.05,0.9877,25.43
2026-04,3,2026-07,CH02,P3M,Tier 3,81,38,319.71,1150.91,3210.96,0.4691,39.64
2026-04,4,2026-08,CH02,P3M,Tier 3,81,39,330.51,37.44,3248.41,0.4815,40.1
2026-04,0,2026-04,CH02,P12M,Tier 1,646,617,2361.24,30282.54,30282.54,0.9551,46.88
2026-04,1,2026-05,CH02,P12M,Tier 1,646,613,2351.56,1833.2,32115.74,0.9489,49.71
2026-04,2,2026-06,CH02,P12M,Tier 1,646,613,2357.5,1971.01,34086.75,0.9489,52.77
2026-04,3,2026-07,CH02,P12M,Tier 1,646,613,2363.05,1942.26,36029.02,0.9489,55.77
2026-04,4,2026-08,CH02,P12M,Tier 1,646,613,2359.53,1690.26,37719.28,0.9489,58.39
2026-04,0,2026-04,CH02,P12M,Tier 2,97,95,355.19,4388.42,4388.42,0.9794,45.24
2026-04,1,2026-05,CH02,P12M,Tier 2,97,95,356.91,141.58,4530.0,0.9794,46.7
2026-04,2,2026-06,CH02,P12M,Tier 2,97,95,358.87,320.14,4850.14,0.9794,50.0
2026-04,3,2026-07,CH02,P12M,Tier 2,97,95,360.84,485.83,5335.97,0.9794,55.01
2026-04,4,2026-08,CH02,P12M,Tier 2,97,95,359.61,799.55,6135.51,0.9794,63.25
2026-04,0,2026-04,CH02,P12M,Tier 3,186,180,662.5,8061.99,8061.99,0.9677,43.34
2026-04,1,2026-05,CH02,P12M,Tier 3,186,180,662.5,349.9,8411.9,0.9677,45.23
2026-04,2,2026-06,CH02,P12M,Tier 3,186,180,662.5,28.54,8440.44,0.9677,45.38
2026-04,3,2026-07,CH02,P12M,Tier 3,186,180,662.5,210.78,8651.22,0.9677,46.51
2026-04,4,2026-08,CH02,P12M,Tier 3,186,180,662.5,302.98,8954.2,0.9677,48.14
2026-04,0,2026-04,CH03,P1M,Tier 1,290,285,3817.4,4928.5,4928.5,0.9828,16.99
2026-04,1,2026-05,CH03,P1M,Tier 1,290,166,2157.77,4407.08,9335.57,0.5724,32.19
2026-04,2,2026-06,CH03,P1M,Tier 1,290,125,1539.22,2396.23,11731.8,0.431,40.45
2026-04,3,2026-07,CH03,P1M,Tier 1,290,109,1236.84,2493.93,14225.73,0.3759,49.05
2026-04,4,2026-08,CH03,P1M,Tier 1,290,104,1054.81,1643.53,15869.26,0.3586,54.72
2026-04,0,2026-04,CH03,P1M,Tier 2,55,53,695.88,751.53,751.53,0.9636,13.66
2026-04,1,2026-05,CH03,P1M,Tier 2,55,26,333.06,420.97,1172.49,0.4727,21.32
2026-04,2,2026-06,CH03,P1M,Tier 2,55,20,240.7,296.5,1469.0,0.3636,26.71
2026-04,3,2026-07,CH03,P1M,Tier 2,55,18,177.8,352.57,1821.57,0.3273,33.12
2026-04,4,2026-08,CH03,P1M,Tier 2,55,18,177.22,187.59,2009.16,0.3273,36.53
2026-04,0,2026-04,CH03,P1M,Tier 3,72,68,880.17,1006.04,1006.04,0.9444,13.97
2026-04,1,2026-05,CH03,P1M,Tier 3,72,31,388.38,792.2,1798.24,0.4306,24.98
2026-04,2,2026-06,CH03,P1M,Tier 3,72,24,279.7,631.5,2429.74,0.3333,33.75
2026-04,3,2026-07,CH03,P1M,Tier 3,72,21,212.06,409.07,2838.82,0.2917,39.43
2026-04,4,2026-08,CH03,P1M,Tier 3,72,19,169.1,350.06,3188.88,0.2639,44.29
2026-04,0,2026-04,CH03,P3M,Tier 1,108,103,888.84,3193.62,3193.62,0.9537,29.57
2026-04,1,2026-05,CH03,P3M,Tier 1,108,103,891.43,328.17,3521.8,0.9537,32.61
2026-04,2,2026-06,CH03,P3M,Tier 1,108,103,894.2,294.97,3816.77,0.9537,35.34
2026-04,3,2026-07,CH03,P3M,Tier 1,108,55,470.97,1930.78,5747.55,0.5093,53.22
2026-04,4,2026-08,CH03,P3M,Tier 1,108,62,505.37,633.09,6380.64,0.5741,59.08
2026-04,0,2026-04,CH03,P3M,Tier 2,28,28,235.33,748.19,748.19,1.0,26.72
2026-04,1,2026-05,CH03,P3M,Tier 2,28,28,236.41,94.91,843.1,1.0,30.11
2026-04,2,2026-06,CH03,P3M,Tier 2,28,28,237.65,9.63,852.73,1.0,30.45
2026-04,3,2026-07,CH03,P3M,Tier 2,28,13,105.84,352.37,1205.1,0.4643,43.04
2026-04,4,2026-08,CH03,P3M,Tier 2,28,13,105.53,48.09,1253.19,0.4643,44.76
2026-04,0,2026-04,CH03,P3M,Tier 3,24,23,189.77,569.32,569.32,0.9583,23.72
2026-04,1,2026-05,CH03,P3M,Tier 3,24,23,189.77,0.0,569.32,0.9583,23.72
2026-04,2,2026-06,CH03,P3M,Tier 3,24,23,189.77,0.0,569.32,0.9583,23.72
2026-04,3,2026-07,CH03,P3M,Tier 3,24,12,98.97,487.38,1056.69,0.5,44.03
2026-04,4,2026-08,CH03,P3M,Tier 3,24,12,98.97,0.0,1056.69,0.5,44.03
2026-04,0,2026-04,CH03,P12M,Tier 1,247,239,918.25,12193.51,12193.51,0.9676,49.37
2026-04,1,2026-05,CH03,P12M,Tier 1,247,237,913.0,1282.47,13475.98,0.9595,54.56
2026-04,2,2026-06,CH03,P12M,Tier 1,247,237,915.57,1420.56,14896.53,0.9595,60.31
2026-04,3,2026-07,CH03,P12M,Tier 1,247,237,917.98,1924.09,16820.63,0.9595,68.1
2026-04,4,2026-08,CH03,P12M,Tier 1,247,237,916.45,1387.45,18208.07,0.9595,73.72
2026-04,0,2026-04,CH03,P12M,Tier 2,33,28,104.26,1639.18,1639.18,0.8485,49.67
2026-04,1,2026-05,CH03,P12M,Tier 2,33,27,100.91,0.26,1639.45,0.8182,49.68
2026-04,2,2026-06,CH03,P12M,Tier 2,33,27,101.38,234.22,1873.67,0.8182,56.78
2026-04,3,2026-07,CH03,P12M,Tier 2,33,27,101.86,214.74,2088.4,0.8182,63.28
2026-04,4,2026-08,CH03,P12M,Tier 2,33,27,101.56,22.72,2111.12,0.8182,63.97
2026-04,0,2026-04,CH03,P12M,Tier 3,75,73,269.37,3551.86,3551.86,0.9733,47.36
2026-04,1,2026-05,CH03,P12M,Tier 3,75,73,269.37,45.34,3597.2,0.9733,47.96
2026-04,2,2026-06,CH03,P12M,Tier 3,75,73,269.37,76.14,3673.35,0.9733,48.98
2026-04,3,2026-07,CH03,P12M,Tier 3,75,73,269.37,71.94,3745.28,0.9733,49.94
2026-04,4,2026-08,CH03,P12M,Tier 3,75,73,269.37,114.24,3859.52,0.9733,51.46
2026-04,0,2026-04,CH04,P1M,Tier 1,352,347,4651.39,6911.32,6911.32,0.9858,19.63
2026-04,1,2026-05,CH04,P1M,Tier 1,352,230,2989.91,5453.6,12364.92,0.6534,35.13
2026-04,2,2026-06,CH04,P1M,Tier 1,352,174,2181.5,4036.64,16401.57,0.4943,46.6
2026-04,3,2026-07,CH04,P1M,Tier 1,352,145,1670.65,2559.2,18960.77,0.4119,53.87
2026-04,4,2026-08,CH04,P1M,Tier 1,352,138,1489.63,3080.21,22040.98,0.392,62.62
2026-04,0,2026-04,CH04,P1M,Tier 2,58,55,722.07,1250.74,1250.74,0.9483,21.56
2026-04,1,2026-05,CH04,P1M,Tier 2,58,32,403.33,731.18,1981.92,0.5517,34.17
2026-04,2,2026-06,CH04,P1M,Tier 2,58,20,237.92,305.29,2287.21,0.3448,39.43
2026-04,3,2026-07,CH04,P1M,Tier 2,58,22,251.36,353.77,2640.98,0.3793,45.53
2026-04,4,2026-08,CH04,P1M,Tier 2,58,17,160.06,352.2,2993.19,0.2931,51.61
2026-04,0,2026-04,CH04,P1M,Tier 3,79,79,1012.47,1657.69,1657.69,1.0,20.98
2026-04,1,2026-05,CH04,P1M,Tier 3,79,48,614.55,908.72,2566.42,0.6076,32.49
2026-04,2,2026-06,CH04,P1M,Tier 3,79,33,403.27,541.84,3108.26,0.4177,39.35
2026-04,3,2026-07,CH04,P1M,Tier 3,79,32,362.27,925.44,4033.69,0.4051,51.06
2026-04,4,2026-08,CH04,P1M,Tier 3,79,29,300.41,380.96,4414.66,0.3671,55.88
2026-04,0,2026-04,CH04,P3M,Tier 1,132,126,1083.75,3744.7,3744.7,0.9545,28.37
2026-04,1,2026-05,CH04,P3M,Tier 1,132,126,1086.31,1448.9,5193.6,0.9545,39.35
2026-04,2,2026-06,CH04,P3M,Tier 1,132,126,1089.09,627.71,5821.31,0.9545,44.1
2026-04,3,2026-07,CH04,P3M,Tier 1,132,74,635.12,2621.5,8442.81,0.5606,63.96
2026-04,4,2026-08,CH04,P3M,Tier 1,132,77,645.72,624.58,9067.39,0.5833,68.69
2026-04,0,2026-04,CH04,P3M,Tier 2,28,28,236.63,822.4,822.4,1.0,29.37
2026-04,1,2026-05,CH04,P3M,Tier 2,28,27,229.75,69.62,892.02,0.9643,31.86
2026-04,2,2026-06,CH04,P3M,Tier 2,28,27,231.23,114.27,1006.29,0.9643,35.94
2026-04,3,2026-07,CH04,P3M,Tier 2,28,15,133.58,511.06,1517.35,0.5357,54.19
2026-04,4,2026-08,CH04,P3M,Tier 2,28,15,133.1,45.54,1562.89,0.5357,55.82
2026-04,0,2026-04,CH04,P3M,Tier 3,26,25,207.97,728.65,728.65,0.9615,28.02
2026-04,1,2026-05,CH04,P3M,Tier 3,26,25,207.97,0.0,728.65,0.9615,28.02
2026-04,2,2026-06,CH04,P3M,Tier 3,26,25,207.97,23.8,752.45,0.9615,28.94
2026-04,3,2026-07,CH04,P3M,Tier 3,26,13,102.35,392.96,1145.42,0.5,44.05
2026-04,4,2026-08,CH04,P3M,Tier 3,26,13,102.35,95.71,1241.13,0.5,47.74
2026-04,0,2026-04,CH04,P12M,Tier 1,346,329,1258.44,17788.48,17788.48,0.9509,51.41
